primary_key,name
DB01399,Salsalate
DB01400,Neostigmine
DB01401,Choline magnesium trisalicylate
DB01403,Methotrimeprazine
DB01404,Ginseng
DB01406,Danazol
DB01407,Clenbuterol
DB01408,Bambuterol
DB01409,Tiotropium
DB01410,Ciclesonide
DB01411,Pranlukast
DB01412,Theobromine
DB01418,Acenocoumarol
DB01419,Antrafenine
DB01420,Testosterone propionate
DB01422,Nitroxoline
DB01425,Alizapride
DB01426,Ajmaline
DB01427,Amrinone
DB01428,Oxybenzone
DB01429,Aprindine
DB01430,Almitrine
DB01431,Allylestrenol
DB01433,Methadyl acetate
DB01435,Antipyrine
DB01436,Alfacalcidol
DB01437,Glutethimide
DB01438,Phenazopyridine
DB01439,3-Methylthiofentanyl
DB01440,gamma-Hydroxybutyric acid
DB01442,MMDA
DB01444,Dimethylthiambutene
DB01452,Diamorphine
DB01454,Midomafetamine
DB01463,Fencamfamin
DB01466,Ethylmorphine
DB01472,4-Methoxyamphetamine
DB01481,1-Testosterone
DB01483,Barbital
DB01488,Dimethyltryptamine
DB01489,Camazepam
DB01496,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione"
DB01497,Etorphine
DB01511,Delorazepam
DB01520,Tenocyclidine
DB01535,Carfentanil
DB01536,Androstenedione
DB01537,"4-Bromo-2,5-dimethoxyphenethylamine"
DB01541,Boldenone
DB01544,Flunitrazepam
DB01545,Ethyl loflazepate
DB01548,Diprenorphine
DB01549,Rolicyclidine
DB01553,Cloxazolam
DB01558,Bromazepam
DB01559,Clotiazepam
DB01561,Androstanedione
DB01564,Calusterone
DB01565,Dihydromorphine
DB01567,Fludiazepam
DB01569,Formebolone
DB01571,3-Methylfentanyl
DB01576,Dextroamphetamine
DB01577,Metamfetamine
DB01579,Phendimetrazine
DB01580,Oxprenolol
DB01583,Liotrix
DB01586,Ursodeoxycholic acid
DB01587,Ketazolam
DB01588,Prazepam
DB01589,Quazepam
DB01590,Everolimus
DB01591,Solifenacin
DB01592,Iron
DB01593,Zinc
DB01594,Cinolazepam
DB01595,Nitrazepam
DB01597,Cilastatin
DB01599,Probucol
DB01600,Tiaprofenic acid
DB01608,Periciazine
DB01611,Hydroxychloroquine
DB01612,Amyl Nitrite
DB01613,Erythrityl tetranitrate
DB01614,Acepromazine
DB01615,Aceprometazine
DB01616,Alverine
DB01618,Molindone
DB01619,Phenindamine
DB01620,Pheniramine
DB01621,Pipotiazine
DB01622,Thioproperazine
DB01623,Thiothixene
DB01624,Zuclopenthixol
DB01625,Isopropamide
DB01626,Pargyline
DB01628,Etoricoxib
DB01629,5-fluorouridine
DB01630,SC-74020
DB01631,Methyl nonanoate
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate
DB01640,"6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one"
DB01643,Thymidine monophosphate
DB01644,"3,6-dihydroxy-xanthene-9-propionic acid"
DB01645,Genistein
DB01646,N-Acetylmethionine
DB01647,Daxalipram
DB01649,7-methyl-GpppA
DB01651,"Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside"
DB01656,Roflumilast
DB01662,Trans-O-Hydroxy-Alpha-Methyl Cinnamate
DB01664,(S)-DES-ME-AMPA
DB01665,2H-Benzimidazol-2-amine
DB01666,D-Myo-Inositol-Hexasulphate
DB01667,8-azaguanine
DB01671,p-Hydroxymercuribenzoic acid
DB01672,"2,3-Dihydroxy-Benzoic Acid"
DB01675,Methacrylyl-Coenzyme A
DB01677,Fumaric Acid
DB01678,RU84687
DB01681,Benzene Hexacarboxylic Acid
DB01684,1-Hydroxy-1-Thio-Glycerol
DB01685,Topiroxostat
DB01686,"N,N-dimethylarginine"
DB01689,Inhibitor Idd 384
DB01692,Dithioerythritol
DB01694,D-tartaric acid
DB01695,N-Hydroxy-4-Phosphono-Butanamide
DB01698,Rutin
DB01699,(4e)-4-Aminohex-4-Enoic Acid
DB01700,AICA ribonucleotide
DB01704,"2,4-Dihydroxy-Trans Cinnamic Acid"
DB01705,Bis(5-Amidino-Benzimidazolyl)Methane
DB01708,Prasterone
DB01709,2-phospho-D-glyceric acid
DB01710,Porphyrin Fe(III)
DB01711,"2,3,4,5,6-Pentafluorobenzyl Alcohol"
DB01712,"(3R)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-L-phenylalanine ethyl ester"
DB01717,Bis(Adenosine)-5'-Pentaphosphate
DB01723,"{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid"
DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide"
DB01727,Isocitric Acid
DB01728,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine"
DB01731,(S)-wiskostatin
DB01733,L-Phospholactate
DB01734,3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid
DB01736,[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium
DB01737,"Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester"
DB01738,Phosphorylcolamine
DB01741,CRA_17693
DB01742,(3r)-1-Acetyl-3-Methylpiperidine
DB01744,Camphor
DB01745,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester
DB01748,N-Benzyl-4-Sulfamoyl-Benzamide
DB01750,1-naphthaleneacetic acid
DB01752,S-adenosyl-L-homocysteine
DB01754,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One"
DB01756,4-phospho-L-threonic acid
DB01760,2-Methoxy-3-Isopropylpyrazine
DB01761,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1H-imidazol-2-yl]-piperidine
DB01762,Acetoacetic acid
DB01763,7-thionicotinamide-adenine-dinucleotide phosphate
DB01765,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid"
DB01766,Beta-(2-Naphthyl)-Alanine
DB01767,Hemi-Babim
DB01771,CRA_10991
DB01772,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione"
DB01776,M-Cresol
DB01777,CoA-S-trimethylene-acetyl-tryptamine
DB01780,Fusicoccin
DB01782,Pyrazolanthrone
DB01784,4-Flourobenzenesulfonamide
DB01785,Dimethylallyl Diphosphate
DB01790,(Rp)-cAMPS
DB01791,Piclamilast
DB01793,SB-409513
DB01800,4-Nitrocatechol sulfate
DB01805,Monoisopropylphosphorylserine
DB01807,"N-[(3Z)-5-Tert-butyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-ylidene]-N'-(4-chlorophenyl)urea"
DB01809,"1-Ter-Butyl-3-P-Tolyl-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine"
DB01810,"[1-(1-Methyl-4,5-Dioxo-Pent-2-Enylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester"
DB01811,"3h-Indole-5,6-Diol"
DB01812,"Adenosine 3',5'-diphosphate"
DB01818,O3-Sulfonylgalactose
DB01819,Phosphoenolpyruvate
DB01820,2-{[4-(2-Acetylamino-2-pentylcarbamoyl-ethyl)-naphthalen-1-YL]-oxalyl-amino}-benzoic acid
DB01821,"L-N(omega)-Nitroarginine-2,4-L-diaminobutyric amide"
DB01823,Beta-D-Glucopyranose Spirohydantoin
DB01826,N-Butyl Isocyanide
DB01827,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide"
DB01830,AP-22408
DB01831,Tryptophanyl-5'amp
DB01832,4-[Hydroxy-[Methyl-Phosphinoyl]]-3-Oxo-Butanoic Acid
DB01833,Canavanine
DB01834,"(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene"
DB01835,4R-Fluoro-N6-ethanimidoyl-L-lysine
DB01836,"[4-(6-Chloro-Naphthalene-2-Sulfonyl)-Piperazin-1-Yl]-(3,4,5,6-Tetrahydro-2h-[1,4']Bipyridinyl-4-Yl)-Methanone"
DB01837,O-acetyl-L-serine
DB01840,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate
DB01842,3'-Phosphate-Adenosine-5'-Diphosphate
DB01843,"(5S,7R,8S,9S,10R)-3-Amino-8,9,10-trihydroxy-7-(hydroxymethyl)-6-oxa-1,3-diazaspiro[4.5]decane-2,4-dione"
DB01844,"N,N-dimethylformamide"
DB01851,Tetrabutylammonium Ion
DB01852,Kaempherol
DB01854,5-Bromonicotinamide
DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate
DB01860,Cordycepin Triphosphate
DB01861,Uridine diphosphate glucose
DB01863,"Inositol 1,3,4,5-Tetrakisphosphate"
DB01864,5'-Guanosine-Diphosphate-Monothiophosphate
DB01866,RU79256
DB01870,"1,4-dithio-alpha-D-glucopyranose"
DB01871,[1-(1-Benzyl-3-Hydroxy-2-Oxo-Propylcarbamoyl)-2-Phenyl-Ethyl]-Carbamic Acid Benzyl Ester
DB01873,Epothilone D
DB01876,Bis(5-Amidino-2-Benzimidazolyl)Methanone
DB01877,"N-Hydroxy 1n(4-Methoxyphenyl)Sulfonyl-4-(Z,E-N-Methoxyimino)Pyrrolidine-2r-Carboxamide"
DB01878,Benzophenone
DB01880,"3,4-Dihydroxycinnamic Acid"
DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One
DB01888,"4-[5-(Trans-4-Aminocyclohexylamino)-3-Isopropylpyrazolo[1,5-a]Pyrimidin-7-Ylamino]-N,N-Dimethylbenzenesulfonamide"
DB01889,"16,17-Androstene-3-Ol"
DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide"
DB01892,Hyperforin
DB01893,N6-Benzyl Adenosine-5'-Diphosphate
DB01897,2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride
DB01901,Sucrosofate
DB01902,"1-Ethyl-Pyrrolidine-2,5-Dione"
DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine
DB01908,RU85493
DB01915,S-Hydroxycysteine
DB01917,Putrescine
DB01919,Pentanal
DB01922,"Maltosyl-Alpha (1,4)-D-Gluconhydroximo-1,5-Lactam"
DB01926,Carboxymycobactin S
DB01927,Duroquinone
DB01929,"5-Chloryl-2,4,6-Quinazolinetriamine"
DB01931,"5,7-Dichlorokynurenic acid"
DB01933,7-Hydroxystaurosporine
DB01939,5-Amidino-Benzimidazole
DB01940,Balanol Analog 2
DB01941,LG-100268
DB01942,Formic acid
DB01944,(S)-blebbistatin
DB01946,Bisindolylmaleimide VIII
DB01947,RU78262
DB01948,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One"
DB01949,"2-Amino-N,3,3-Trimethylbutanamide"
DB01950,AR-AO-14418
DB01951,Gpi-1046
DB01953,Inhibitor of P38 Kinase
DB01954,Rolipram
DB01955,"1,4-Butanediol"
DB01956,Taurine
DB01958,"5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine"
DB01959,"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"
DB01960,"7-methyl-7,8-dihydroguanosine-5'-diphosphate"
DB01961,Cytidine 3'-monophosphate
DB01962,Phosphonotyrosine
DB01963,Phenylethane Boronic Acid
DB01964,AL5424
DB01966,Di-Stearoyl-3-Sn-Phosphatidylethanolamine
DB01969,Trifluoroacetonyl coenzyme A
DB01970,"Hg9a-9, Nonanoyl-N-Hydroxyethylglucamide"
DB01972,Guanosine-5'-Monophosphate
DB01973,O-Benzylsulfonyl-Serine
DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine
DB01979,Methyl alpha-D-mannoside
DB01983,2(S)-Amino-6-Boronohexanoic Acid
DB01988,6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine
DB01989,Methyl N-{[(1R)-1-({1-[(benzyloxy)carbonyl]-L-prolyl-6-ammonio-L-norleucyl}amino)-2-phenylethyl](hydroxy)phosphoryl}-L-alanyl-L-prolinate
DB01990,Cholesterol sulfate
DB01992,Coenzyme A
DB01996,3-Methylpyridine
DB01997,3-Bromo-7-Nitroindazole
DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol"
DB02001,"5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine"
DB02004,"5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine"
DB02007,alpha-D-glucose 6-phosphate
DB02008,1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine
DB02010,Staurosporine
DB02011,N-(Phosphonoacetyl)-L-Ornithine
DB02014,"5-(2-Fluoro-5-{(1E)-3-[3-hydroxy-2-(methoxycarbonyl)phenoxy]-1-propen-1-yl}phenyl)-1,2-oxazole-3-carboxylic acid"
DB02016,R048-8071
DB02018,Amido Phenyl Pyruvic Acid
DB02020,Alrestatin
DB02021,Fidarestat
DB02027,N-{(4S)-4-Amino-5-[(2-aminoethyl)amino]pentyl}-N'-nitroguanidine
DB02028,"(1R,2R,3S,4R,6S)-3,4,6-Trihydroxy-5-{[(S)-hydroxy(3-hydroxy-2-oxopropoxy)phosphoryl]oxy}-1,2-cyclohexanediyl bis[dihydrogen (phosphate)]"
DB02029,N-Cyclohexyl-N'-(4-Iodophenyl)Urea
DB02032,Epicaptopril
DB02034,Tridolgosir
DB02035,Hexadecanesulfonyl fluoride
DB02039,S-Acetyl-Cysteine
DB02044,N-[3-(aminomethyl)benzyl]acetamidine
DB02045,Amylamine
DB02046,N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid
DB02047,(+)-2-(4-biphenyl)propionic acid
DB02048,"1,2,4-Triazole-Carboxamidine"
DB02049,2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide
DB02052,Indirubin-3'-monoxime
DB02054,Gabaculine
DB02056,Prostaglandin D2
DB02057,(S)-AMPA
DB02058,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone
DB02059,Adenosine-5-Diphosphoribose
DB02062,"N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine"
DB02063,CRA_16847
DB02067,Triglu-5-formyl-tetrahydrofolate
DB02068,Delta-Amino Valeric Acid
DB02069,N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide
DB02071,WAY-151693
DB02072,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid"
DB02073,Biliverdine IX Alpha
DB02076,6-phospho-D-gluconic acid
DB02077,L-N(omega)-nitroarginine-(4R)-amino-L-proline amide
DB02078,Triglyme
DB02079,Aminooxyacetic acid
DB02080,"1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene"
DB02081,Bis-Benzamidine
DB02082,Phosphoaminophosphonic acid guanylate ester
DB02084,CRA_17312
DB02087,"3,5-Difluorobenzenesulfonamide"
DB02090,A Disubstituted Succinyl Caprolactam Hydroxymate Mmp3inhibitor
DB02091,"4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine"
DB02093,5-phospho-D-arabinohydroxamic acid
DB02095,Isatin
DB02096,FR221647
DB02097,Cytidine
DB02098,Adenosine-2'-5'-Diphosphate
DB02101,"(S,R)-fidarestat"
DB02103,2-Chlorodideoxyadenosine
DB02104,"2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine"
DB02105,"3,5-Dinitrocatechol"
DB02106,"[3,5-Dibromo-4-(4-Hydroxy-3-Phenethylcarbamoyl-Phenoxy)-Phenyl]-Acetic Acid"
DB02107,Leucine - Reduced Carbonyl
DB02108,2-Aminoethanimidic Acid
DB02109,Hadacidin
DB02110,Protoporphyrin Ix Containing Co
DB02112,Zk-806450
DB02114,Cumidine
DB02115,Daidzin
DB02116,Olomoucine
DB02118,CP-271485
DB02126,4-Carboxycinnamic Acid
DB02131,N-1-methylheptylformamide
DB02132,Zenarestat
DB02140,N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide
DB02141,"S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea"
DB02142,Pyridoxamine-5'-Phosphate
DB02143,1-hydroxy-2-isopropylguanidine
DB02144,"1,2-diacyl-sn-glycero-3-phosphoinositol"
DB02148,3-Amino-4-Oxybenzyl-2-Butanone
DB02152,K-252a
DB02153,3-sulfino-L-alanine
DB02155,3-[(3-sec-butyl-4-hydroxybenzoyl)amino]azepan-4-yl 4-(2-hydroxy-5-methoxybenzoyl)benzoate
DB02158,"(2S,3S,4R,5S)-2-(4-Amino-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)-5-[(methylsulfanyl)methyl]-3,4-pyrrolidinediol"
DB02159,(R)-Propylene glycol
DB02161,Hydroxy-Phenyl-Acetic Acid 8-Methyl-8-Aza-Bicyclo[3.2.1]Oct-3-Yl Ester
DB02162,5'-O-(N-Ethyl-Sulfamoyl)Adenosine
DB02164,N-sulfo-flavin mononucleotide
DB02165,Zinc trihydroxide
DB02166,Propidium
DB02169,"9,10-Deepithio-9,10-Didehydroacanthifolicin"
DB02170,"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One"
DB02175,Malonic acid
DB02177,1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine
DB02180,Myristoyl-Coa
DB02181,2'-Deoxyguanosine-5'-Triphosphate
DB02183,Adenosine-5'-ditungstate
DB02185,"2,4-Dihydroxy-7-(Methyloxy)-2h-1,4-Benzoxazin-3(4h)-One"
DB02187,Equilin
DB02189,"2',3'-Dideoxyadenosine triphosphate"
DB02195,"3-(4-Fluorophenyl)-1-Hydroxy-2-(Pyridin-4-Yl)-1h-Pyrrolo[3,2-B]Pyridine"
DB02196,Uridine-Diphosphate-N-Acetylgalactosamine
DB02197,"4-[(4-Imidazo[1,2-a]Pyridin-3-Ylpyrimidin-2-Yl)Amino]Benzenesulfonamide"
DB02198,2-Bromoacetyl Group
DB02201,Malonate Ion
DB02205,(+)-Rutamarin alcohol
DB02207,7-Nitroindazole
DB02209,Pyridoxine phosphate
DB02210,"Hexane-1,6-Diol"
DB02211,(R)-N-methyl-N-2-propynyl-1-indanamine
DB02215,Furoyl-Leucine
DB02216,S-Methylcysteine
DB02217,Dpb-T
DB02218,"N-[4-hydroxymethyl-cyclohexan-6-yl-1,2,3-triol]-4,6-dideoxy-4-aminoglucopyranoside"
DB02220,AL7089A
DB02221,"4-(Aminosulfonyl)-N-[(2,4,6-Trifluorophenyl)Methyl]-Benzamide"
DB02222,"2,6-Diamino-(S)-9-[2-(Phosphonomethoxy)Propyl]Purine"
DB02226,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-4-Yl]Hexyl]-Phenanthridinium"
DB02230,Immucillin-G
DB02234,S-Ethylisothiourea
DB02235,L-methionine (R)-S-oxide
DB02236,Glycinamide Ribonucleotide
DB02239,Laevulinic Acid
DB02243,4-Morpholin-4-Yl-Piperidine-1-Carboxylic Acid [1-(3-Benzenesulfonyl-1-Propyl-Allylcarbamoyl)-2-Phenylethyl]-Amide
DB02249,2-Ethoxyethanol
DB02255,Ilomastat
DB02258,SR11254
DB02259,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide"
DB02260,4-Oxosebacic Acid
DB02261,Platelet Activating Factor
DB02262,Orotic acid
DB02264,O2-Sulfo-Glucuronic Acid
DB02266,Flufenamic acid
DB02267,Argininosuccinate
DB02269,[4-({[5-Benzyloxy-1-(3-Carbamimidoyl-Benzyl)-1h-Indole-2-Carbonyl]-Amino}-Methyl)-Phenyl]-Trimethyl-Ammonium
DB02271,S-(2-oxo)pentadecylcoa
DB02272,Porphobilinogen
DB02277,1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea
DB02279,Benzoylformic Acid
DB02281,Formycin
DB02282,5'-S-methyl-5'-thioadenosine
DB02285,Protoporphyrin
DB02287,2-(2-hydroxy-phenyl)-3H-benzoimidazole-5-carboxamidine
DB02288,CRA-9334
DB02292,Irosustat
DB02296,Isoamyl alcohol
DB02297,2-Amino-6-Chloropyrazine
DB02299,Arginineamide
DB02300,Calcipotriol
DB02303,"(5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione"
DB02306,Palmitoyl-Linoleoyl Phosphatidylcholine
DB02308,"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium"
DB02309,5-monophosphate-9-beta-D-ribofuranosyl xanthine
DB02310,"3,5,6,8-Tetramethyl-N-Methyl Phenanthrolinium"
DB02311,Methyl Methylsulfinylmethyl Sulfide
DB02315,Cyclic GMP
DB02318,2-deoxy-2-fluoro-alpha-D-mannosyl fluoride
DB02320,N-beta-D-glucopyranosylacetamide
DB02322,Heparin Disaccharide I-S
DB02323,EM-1745
DB02326,1-Hydroxyamine-2-Isobutylmalonic Acid
DB02328,2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid
DB02329,Carbenoxolone
DB02335,2-Aminothiazoline
DB02336,RU83876
DB02337,S-(D-Carboxybutyl)-L-Homocysteine
DB02338,NADPH
DB02340,N-Acetyl-Serine
DB02341,"Mdl 101,146"
DB02342,2-Methoxyestradiol
DB02343,"3,6,9,12,15-Pentaoxaheptadecane"
DB02345,Selenocysteine
DB02347,2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid
DB02348,Monofluorophosphate ion
DB02350,"N-Hydroxy-4-[(4-Methoxylphenyl)Sulfonyl]-2,2-Dimethyl-Hexahydro-1,4-Thiazepine-3(S)-Carboxamide"
DB02352,3-(Benzyloxy)Pyridin-2-Amine
DB02353,Heparin Disaccharide Iii-S
DB02354,4-{[1-Methyl-5-(2-Methyl-Benzoimidazol-1-Ylmethyl)-1h-Benzoimidazol-2-Ylmethyl]-Amino}-Benzamidine
DB02358,LY374571
DB02359,"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine"
DB02360,Bis-Napthyl Beta-Ketophosphonic Acid
DB02363,2'-Monophosphoadenosine-5'-Diphosphate
DB02366,CRA_10762
DB02367,(1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine
DB02371,"2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid"
DB02373,Adenosine monotungstate
DB02375,Myricetin
DB02376,"D-gluconhydroximo-1,5-lactam"
DB02377,Guanine
DB02378,MMI-175
DB02379,Beta-D-Glucose
DB02381,nor-NOHA
DB02383,Tolrestat
DB02386,Leucine Phosphonic Acid
DB02388,"Cyclohexyl-{4-[5-(3,4-Dichlorophenyl)-2-Piperidin-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine"
DB02391,"2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One"
DB02393,"D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate"
DB02395,"3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol"
DB02396,Methylethylamine
DB02398,6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine
DB02400,ES-936
DB02401,"4-Hydroxy-1,2,5-oxadiazole-3-carboxylic acid"
DB02402,"5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine"
DB02404,1-Deoxy-1-Thio-Heptaethylene Glycol
DB02405,12-Bromododecanoic Acid
DB02407,6-O-Cyclohexylmethyl Guanine
DB02418,"(R,R)-2,3-Butanediol"
DB02419,Ethyl Oxo(Piperidin-1-Yl)Acetate
DB02420,"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,"
DB02422,Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside
DB02424,Geldanamycin
DB02426,Carboxyatractyloside
DB02427,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline"
DB02429,4-(Aminosulfonyl)-N-[(4-Fluorophenyl)Methyl]-Benzamide
DB02431,Cytidine-5'-Triphosphate
DB02432,RU90395
DB02435,Aminomethylcyclohexane
DB02436,{4-[(2S)-2-({[(1S)-1-Carboxy-2-phenylethyl]carbamoyl}amino)-3-oxo-3-(pentylamino)propyl]phenoxy}malonic acid
DB02445,2-Deoxy-2-Amino Glucitol-6-Phosphate
DB02447,"3,8,9,10-tetrahydroxy-7-hydroxymethyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione"
DB02448,N-Tridecanoic Acid
DB02449,3-(1h-Indol-3-Yl)-2-[4-(4-Phenyl-Piperidin-1-Yl)-Benzenesulfonylamino]-Propionic Acid
DB02451,B-nonylglucoside
DB02452,Thymidine 5'-triphosphate
DB02457,Undecyl-Phosphinic Acid Butyl Ester
DB02458,"S-(2,4-dinitrophenyl)glutathione"
DB02459,4-guanidinobenzoic acid
DB02462,Thiocoumarin
DB02463,2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine
DB02464,Benzylamine
DB02465,Methoxy arachidonyl fluorophosphonate
DB02466,BMS-181156
DB02467,L-methionine (S)-S-oxide
DB02468,12-Phenylheme
DB02471,Nojirimycine Tetrazole
DB02472,"7,8-dihydroinosine"
DB02473,"6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine"
DB02479,(R)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide
DB02481,N-Benzylformamide
DB02482,Phosphonothreonine
DB02483,Etheno-NAD
DB02485,Cytidine-5'-Monophosphate-5-N-Acetylneuraminic Acid
DB02486,2-Hydroxyethyl Disulfide
DB02490,(Diaminomethyl-Methyl-Amino)-Acetic Acid
